model_id,batch_index,iteration,iteration_start,iteration_end,iteration_duration_seconds,success,return_code,tokens_used_this_iter_total,tokens_used_total
90,1,1,2026-02-20T05:04:13.415878Z,2026-02-20T05:04:34.088281Z,20.67276241700165,True,0,1760,1760
91,1,1,2026-02-20T05:04:25.991668Z,2026-02-20T05:04:37.288239Z,11.296772041001532,False,1,1048,1048
91,1,2,2026-02-20T05:04:37.288288Z,2026-02-20T05:04:42.496044Z,5.207880666996061,True,0,1189,2237
84,1,1,2026-02-20T05:03:32.726019Z,2026-02-20T05:04:45.495173Z,72.77032629099995,True,0,5003,5003
95,1,1,2026-02-20T05:04:46.040566Z,2026-02-20T05:04:58.007016Z,11.966686042003857,False,1,1122,1122
95,1,2,2026-02-20T05:04:58.007088Z,2026-02-20T05:05:03.451152Z,5.444184375002806,True,0,958,2080
94,1,1,2026-02-20T05:04:43.084635Z,2026-02-20T05:05:00.509470Z,17.425166500004707,False,1,1379,1379
94,1,2,2026-02-20T05:05:00.509547Z,2026-02-20T05:05:08.419736Z,7.910342957999092,True,0,1432,2811
92,1,1,2026-02-20T05:04:31.294438Z,2026-02-20T05:04:52.161016Z,20.86695416699513,False,1,1783,1783
92,1,2,2026-02-20T05:04:52.161080Z,2026-02-20T05:05:14.887993Z,22.72734020899952,True,0,3796,5579
98,1,1,2026-02-20T05:05:15.501135Z,2026-02-20T05:05:25.684406Z,10.183446375005587,False,1,915,915
98,1,2,2026-02-20T05:05:25.684448Z,2026-02-20T05:05:32.069465Z,6.385164584004087,True,0,1588,2503
96,1,1,2026-02-20T05:05:04.148813Z,2026-02-20T05:05:22.821037Z,18.672515832993668,False,1,1397,1397
96,1,2,2026-02-20T05:05:22.821084Z,2026-02-20T05:05:32.338921Z,9.518031749998045,True,0,1152,2549
100,1,1,2026-02-20T05:05:32.807693Z,2026-02-20T05:05:58.197476Z,25.390227874995617,True,0,2179,2179
101,1,1,2026-02-20T05:05:58.837062Z,2026-02-20T05:06:09.796062Z,10.959248750004917,True,0,1015,1015
97,1,1,2026-02-20T05:05:09.027600Z,2026-02-20T05:05:37.764240Z,28.737119165998593,False,1,1810,1810
97,1,2,2026-02-20T05:05:37.764302Z,2026-02-20T05:05:54.559461Z,16.795468541997252,False,1,2741,4551
97,1,3,2026-02-20T05:05:54.559518Z,2026-02-20T05:06:11.279239Z,16.724016916006804,True,0,2696,7247
99,1,1,2026-02-20T05:05:32.774906Z,2026-02-20T05:06:20.619089Z,47.84502408399567,False,1,3599,3599
99,1,2,2026-02-20T05:06:20.619171Z,2026-02-20T05:06:34.149801Z,13.530881416998454,True,0,2372,5971
103,1,1,2026-02-20T05:06:12.126700Z,2026-02-20T05:06:41.110693Z,28.984460916995886,False,1,2473,2473
103,1,2,2026-02-20T05:06:41.110761Z,2026-02-20T05:06:48.352825Z,7.242301000005682,True,0,1414,3887
102,1,1,2026-02-20T05:06:10.660651Z,2026-02-20T05:06:36.246236Z,25.58600133300206,False,1,2001,2001
102,1,2,2026-02-20T05:06:36.246305Z,2026-02-20T05:06:51.170465Z,14.924459333000414,True,0,3204,5205
93,1,1,2026-02-20T05:04:34.852505Z,2026-02-20T05:06:33.847530Z,118.99698949999583,False,1,8852,8852
93,1,2,2026-02-20T05:06:33.847600Z,2026-02-20T05:06:47.855203Z,14.00786550000339,False,1,3557,12409
93,1,3,2026-02-20T05:06:47.855249Z,2026-02-20T05:07:02.079454Z,14.22449775000132,True,0,3469,15878
104,1,1,2026-02-20T05:06:34.999253Z,2026-02-20T05:06:53.416921Z,18.417996083000617,False,1,1617,1617
104,1,2,2026-02-20T05:06:53.416981Z,2026-02-20T05:07:04.827634Z,11.410887124999135,False,1,1872,3489
104,1,3,2026-02-20T05:07:04.827699Z,2026-02-20T05:07:15.545396Z,10.717906916994252,True,0,2030,5519
107,1,1,2026-02-20T05:07:02.891746Z,2026-02-20T05:07:23.003660Z,20.111367167002754,True,0,1580,1580
105,1,1,2026-02-20T05:06:49.146009Z,2026-02-20T05:07:03.177768Z,14.031569708000461,False,1,1530,1530
105,1,2,2026-02-20T05:07:03.177829Z,2026-02-20T05:07:14.087050Z,10.909436582995113,False,1,2064,3594
105,1,3,2026-02-20T05:07:14.087100Z,2026-02-20T05:07:24.882245Z,10.795354875001067,True,0,2686,6280
106,1,1,2026-02-20T05:06:52.092489Z,2026-02-20T05:07:16.587872Z,24.495845999997982,False,1,2129,2129
106,1,2,2026-02-20T05:07:16.587978Z,2026-02-20T05:07:30.897347Z,14.30967933300417,True,0,2243,4372
109,1,1,2026-02-20T05:07:23.568170Z,2026-02-20T05:07:33.937213Z,10.369233457997325,True,0,980,980
108,1,1,2026-02-20T05:07:16.545946Z,2026-02-20T05:07:32.797069Z,16.251396459003445,False,1,1276,1276
108,1,2,2026-02-20T05:07:32.797115Z,2026-02-20T05:07:39.997004Z,7.200065541997901,True,0,1481,2757
110,1,1,2026-02-20T05:07:26.005611Z,2026-02-20T05:07:36.459875Z,10.454487750001135,False,1,978,978
110,1,2,2026-02-20T05:07:36.459972Z,2026-02-20T05:07:43.338980Z,6.8791779589955695,True,0,1090,2068
114,1,1,2026-02-20T05:07:44.360330Z,2026-02-20T05:07:55.719087Z,11.35901512500277,True,0,1006,1006
112,1,1,2026-02-20T05:07:34.806697Z,2026-02-20T05:07:49.235271Z,14.428837583000131,False,1,1263,1263
112,1,2,2026-02-20T05:07:49.235329Z,2026-02-20T05:07:59.020773Z,9.78565770899877,True,0,1725,2988
113,1,1,2026-02-20T05:07:40.852663Z,2026-02-20T05:07:51.663019Z,10.810558292003407,False,1,1034,1034
113,1,2,2026-02-20T05:07:51.663113Z,2026-02-20T05:08:08.931704Z,17.26892525000585,True,0,3007,4041
111,1,1,2026-02-20T05:07:31.679170Z,2026-02-20T05:07:55.346820Z,23.668082374999358,False,1,2159,2159
111,1,2,2026-02-20T05:07:55.346927Z,2026-02-20T05:08:10.634765Z,15.288151000000653,True,0,3371,5530
